created_at,customer_id,booking_id,session_id,product_metadata,payment_method,payment_status,promo_amount,promo_code,shipment_fee,shipment_date_limit,shipment_location_lat,shipment_location_long,total_amount
2021-12-03T11:55:49.365620Z,4774,e319fd63-6af2-4103-bf76-4b84658ac92f,e3bc7255-d3ad-4be9-98f4-f60efcc6f840,"[{'product_id': 18477, 'quantity': 1, 'item_price': 481861}]",Credit Card,Success,3830,AZ2022,10000,2021-12-06T06:33:52.568869Z,-2.45273930623013,101.284422526791,488031
2022-01-19T11:25:46.365620Z,4774,0d1342a0-bac8-4837-bea6-4196033422a5,5d3d5de2-3a5a-42e9-8f8c-512346a4c031,"[{'product_id': 33212, 'quantity': 3, 'item_price': 357903}]",Credit Card,Success,0,,5000,2022-01-21T19:43:30.621980Z,-3.60233401760085,120.363823510919,1078709
2022-03-07T10:53:30.365620Z,4774,e9597c94-dd17-4a93-81d9-aae586182d87,514d9158-5020-4dd9-8ca0-22097c600b78,"[{'product_id': 21995, 'quantity': 1, 'item_price': 308486}]",Debit Card,Success,7255,AZ2022,10000,2022-03-10T13:56:47.688241Z,-7.81689241969263,110.255406288053,311231
2022-04-23T11:43:52.365620Z,4774,e82a1b9f-7a30-431b-af7d-8108f6aca0c9,7e644152-6798-4511-8c27-0648ebff6e17,"[{'product_id': 51055, 'quantity': 1, 'item_price': 114212}]",Credit Card,Success,7079,LIBURDONG,10000,2022-04-26T01:42:33.649906Z,-3.26749174249132,104.532407985239,117133
2022-06-09T12:18:09.365620Z,4774,7ab6eac3-ff92-46d7-9030-296301ee920a,1688279e-d03f-466a-a20e-57846de4c179,"[{'product_id': 18476, 'quantity': 1, 'item_price': 198544}]",Credit Card,Success,3329,XX2022,50000,2022-06-10T17:11:20.049154Z,0.148522666639696,109.32033736083,245215
2018-07-29T11:43:29.162570Z,58191,dc043ec2-bf57-4b4f-99ee-00e2645d6c6c,461f30b0-d42a-4c82-9738-6a5b1ef1b1e7,"[{'product_id': 51799, 'quantity': 1, 'item_price': 224954}]",OVO,Success,3125,WEEKENDMANTAP,10000,2018-08-01T21:32:37.736077Z,-7.73660112702156,110.265892288503,231829
2018-08-13T11:41:24.162570Z,58191,3db3fe04-311c-48d3-9612-46854d88d9fc,39684234-b066-42cc-beba-4500294feed0,"[{'product_id': 37056, 'quantity': 1, 'item_price': 162489}]",Debit Card,Success,3246,BUYMORE,10000,2018-08-19T09:47:22.033216Z,-4.2196479586797,104.627820224572,169243
2018-08-28T11:50:35.162570Z,58191,e316f025-987e-4b36-bb2e-a73c3d7cabfa,b66948fe-68c7-4a19-9af7-4faebff2546b,"[{'product_id': 49520, 'quantity': 1, 'item_price': 400916}]",OVO,Success,0,,10000,2018-08-30T19:12:36.775120Z,-1.21820345087533,114.93576701311,410916
2018-09-12T11:43:00.162570Z,58191,c83f3f45-5898-4238-957f-11e9e54091f8,056d800b-527c-475a-9d6d-096a63e7a436,"[{'product_id': 6889, 'quantity': 1, 'item_price': 305724}]",Gopay,Success,0,,0,2018-09-14T05:54:06.563870Z,-8.3286794478709,118.773796683928,305724
2018-09-27T11:51:32.162570Z,58191,3b4eaf2c-7395-4db6-9624-043ffd71e105,b3c7c3ee-e705-4879-b087-30a88748ac8c,"[{'product_id': 47283, 'quantity': 1, 'item_price': 376642}]",OVO,Success,0,,5000,2018-10-01T03:28:49.685149Z,-8.3286794478709,118.773796683928,381642
2018-10-12T12:42:59.162570Z,58191,571c04e2-3b43-48c5-9570-4da5fefd8fcb,e12f44c5-dd96-48c5-83eb-e48a82322239,"[{'product_id': 39104, 'quantity': 1, 'item_price': 479433}]",OVO,Success,5851,AZ2022,10000,2018-10-14T21:07:49.050447Z,-7.34439793065323,107.7138500346,483582
2018-10-27T12:46:42.162570Z,58191,831df4ae-3141-459f-acbe-8914c52e06b1,e212cb5b-db4b-4c7d-8a6f-6ef7b70c2e19,"[{'product_id': 52906, 'quantity': 1, 'item_price': 396026}]",OVO,Success,0,,10000,2018-10-30T18:04:12.793817Z,-7.88715950787029,112.444218782446,406026
2018-11-11T12:42:36.162570Z,58191,fa0a6a1c-6c00-49b2-8a11-3523c7a908ff,f24385da-214e-47e5-8848-c3713b483d4b,"[{'product_id': 22169, 'quantity': 1, 'item_price': 270822}]",Gopay,Success,3051,LIBURDONG,50000,2018-11-13T19:15:14.875249Z,-1.66726256724478,124.585546748673,317771
2018-11-26T13:06:38.162570Z,58191,9f0ea140-da93-485e-bece-c364fe6fd33c,3e2f92c2-00dd-47cb-b3f3-a19580fd7bc1,"[{'product_id': 44664, 'quantity': 1, 'item_price': 125171}]",OVO,Success,0,,0,2018-11-28T12:00:50.923490Z,-8.3286794478709,118.773796683928,125171
2018-12-11T12:55:19.162570Z,58191,f0f81d13-10e5-4c30-9ece-b05c4cf89c24,0eceae94-46aa-4da5-8f5a-b97d98924edd,"[{'product_id': 47418, 'quantity': 1, 'item_price': 148857}, {'product_id': 59218, 'quantity': 1, 'item_price': 75550}, {'product_id': 56718, 'quantity': 1, 'item_price': 174328}]",OVO,Success,0,,5000,2018-12-12T16:46:09.039216Z,-8.3286794478709,118.773796683928,403735
2018-12-26T12:57:56.162570Z,58191,b9996d3c-3928-4aa9-a988-d1372ba139d0,2554f002-4df2-4d19-95e1-5521c50e6129,"[{'product_id': 38806, 'quantity': 1, 'item_price': 95320}]",OVO,Success,3408,XX2022,10000,2018-12-29T19:46:27.162068Z,-5.65217111055155,140.402463151272,101912
2019-01-10T13:25:55.162570Z,58191,afc021ce-0b29-47f4-bff9-5666f39e460d,3de3bfe1-8da5-4117-bfab-7848fa274e2c,"[{'product_id': 22485, 'quantity': 1, 'item_price': 344057}]",OVO,Success,0,,10000,2019-01-14T07:03:23.055671Z,-7.26959247752596,111.884195939189,354057
2019-01-25T13:52:57.162570Z,58191,107efd4a-a63b-49d1-b375-9b523af951b7,e1fee9a7-94b6-480c-b52c-d7ea4079c05c,"[{'product_id': 37966, 'quantity': 1, 'item_price': 263603}, {'product_id': 33617, 'quantity': 1, 'item_price': 262436}]",OVO,Success,3410,XX2022,10000,2019-01-29T15:30:02.725240Z,-7.63573788302277,110.486905443923,532629
2019-02-09T13:27:45.162570Z,58191,12784f1c-9a1d-478e-8c7d-368bcda09c79,587b926b-b346-4263-9925-0bb47a9d2acc,"[{'product_id': 57993, 'quantity': 1, 'item_price': 126441}]",OVO,Success,0,,25000,2019-02-11T14:10:31.412580Z,-6.34037214627459,107.080678044071,151441
2019-02-24T13:19:30.162570Z,58191,d28f7ac8-524a-4c79-b44d-f2d794a73a8f,a680f1f6-1781-4b8e-8836-54bafdae34bc,"[{'product_id': 43835, 'quantity': 1, 'item_price': 250242}, {'product_id': 27747, 'quantity': 1, 'item_price': 184245}, {'product_id': 32298, 'quantity': 1, 'item_price': 186323}, {'product_id': 51368, 'quantity': 1, 'item_price': 421799}, {'product_id': 35102, 'quantity': 1, 'item_price': 297640}, {'product_id': 47142, 'quantity': 1, 'item_price': 220890}, {'product_id': 20305, 'quantity': 1, 'item_price': 305038}, {'product_id': 10078, 'quantity': 1, 'item_price': 205530}, {'product_id': 2402, 'quantity': 1, 'item_price': 447533}, {'product_id': 6831, 'quantity': 1, 'item_price': 134341}, {'product_id': 57027, 'quantity': 1, 'item_price': 240084}, {'product_id': 2511, 'quantity': 1, 'item_price': 68608}, {'product_id': 57888, 'quantity': 1, 'item_price': 156582}, {'product_id': 54002, 'quantity': 3, 'item_price': 332948}, {'product_id': 5604, 'quantity': 1, 'item_price': 307214}, {'product_id': 14163, 'quantity': 1, 'item_price': 178693}, {'product_id': 35546, 'quantity': 1, 'item_price': 175629}]",OVO,Success,0,,10000,2019-02-26T12:10:22.528167Z,-6.29452011674492,106.803498409818,4789235
2019-03-11T13:08:44.162570Z,58191,fa3e9850-a837-45c2-acaf-e74daeaff402,c6856eec-ae40-4980-b5c2-8a1fae499d1e,"[{'product_id': 3457, 'quantity': 1, 'item_price': 371347}]",OVO,Success,0,,10000,2019-03-15T01:39:09.246544Z,0.490072997573755,123.638655912537,381347
2019-03-26T13:18:06.162570Z,58191,359958b2-74d1-4ae9-bd60-ee19fd99ed39,0ffeb398-3698-4d87-950b-8330f3edf1e7,"[{'product_id': 58640, 'quantity': 1, 'item_price': 461026}, {'product_id': 24314, 'quantity': 1, 'item_price': 152983}, {'product_id': 20533, 'quantity': 2, 'item_price': 268634}, {'product_id': 36474, 'quantity': 1, 'item_price': 263696}, {'product_id': 13796, 'quantity': 1, 'item_price': 342960}, {'product_id': 13651, 'quantity': 1, 'item_price': 285439}, {'product_id': 33891, 'quantity': 1, 'item_price': 255761}]",OVO,Success,0,,0,2019-03-29T23:22:42.067131Z,-8.3286794478709,118.773796683928,2299133
2019-04-10T13:13:41.162570Z,58191,1f2248e7-79ee-45b4-b6a9-91ed62dc6c43,1f8bd098-4355-4e09-8e1a-a72b028661a5,"[{'product_id': 51410, 'quantity': 3, 'item_price': 268019}]",OVO,Success,0,,0,2019-04-13T00:36:49.552181Z,-8.3286794478709,118.773796683928,804057
2019-04-25T12:49:55.162570Z,58191,59469498-f1f8-49b6-950d-162eb3e28421,773a6d3d-9be7-48e4-8910-5311eccc4b21,"[{'product_id': 19769, 'quantity': 1, 'item_price': 111135}, {'product_id': 27116, 'quantity': 1, 'item_price': 133848}]",OVO,Success,0,,5000,2019-04-30T18:28:25.507719Z,-8.3286794478709,118.773796683928,249983
2019-05-10T13:33:48.162570Z,58191,23d95028-53ba-4678-b25f-c1f84e23a749,0668169e-cd91-4ebe-9c2d-6d2b23a7d828,"[{'product_id': 44864, 'quantity': 3, 'item_price': 142436}]",OVO,Success,0,,50000,2019-05-12T03:17:31.510643Z,-2.77754346466844,119.533716389832,477308
2019-05-25T13:39:46.162570Z,58191,d37e2381-22c5-450e-8346-da903c36b53d,b06bc20a-7847-46de-bd05-314b583d4015,"[{'product_id': 56919, 'quantity': 1, 'item_price': 328653}]",OVO,Success,5958,LIBURDONG,0,2019-05-29T07:05:47.306356Z,-8.3286794478709,118.773796683928,322695
2019-06-09T13:34:42.162570Z,58191,502a0953-45ec-44e2-8e8a-72e571b1c504,8bf299f1-acae-447c-8ddf-b8d40449a0c8,"[{'product_id': 21640, 'quantity': 1, 'item_price': 229454}]",OVO,Success,0,,0,2019-06-12T00:43:36.888073Z,-8.3286794478709,118.773796683928,229454
2019-06-24T13:58:57.162570Z,58191,b6276a66-1b4e-452e-a025-b5ff12b74616,1d23cebb-93f9-480c-9c62-98c6cfea7fae,"[{'product_id': 15700, 'quantity': 1, 'item_price': 196166}]",OVO,Success,0,,10000,2019-06-28T15:31:34.986271Z,0.181498999362075,113.971812823704,206166
2019-07-09T13:27:49.162570Z,58191,19b612ff-1d79-4f17-8aa9-dfba398bc3e8,b81c693a-3fb7-463f-b5f6-18817c00031a,"[{'product_id': 10376, 'quantity': 1, 'item_price': 154590}]",OVO,Success,0,,0,2019-07-10T14:29:31.497361Z,-8.3286794478709,118.773796683928,154590
2019-07-24T13:38:01.162570Z,58191,475352e4-6da5-483b-9fd7-8bcb10ded8f4,2171a6e0-f315-4bdc-b96f-b03fa98d1108,"[{'product_id': 50629, 'quantity': 1, 'item_price': 266610}]",OVO,Success,3855,AZ2022,10000,2019-07-27T17:11:21.657233Z,-8.26712732791792,112.212369337935,272755
2019-08-08T14:10:55.162570Z,58191,2fc60434-97bd-40ee-8c61-6a306c8a4c84,f389bf05-5e36-4211-9888-41107b90b97c,"[{'product_id': 22987, 'quantity': 1, 'item_price': 408823}]",OVO,Success,0,,10000,2019-08-13T21:42:41.194378Z,-6.20894030906502,106.747473821075,418823
2019-08-23T14:10:47.162570Z,58191,ff64ffb0-79fc-4241-8cb5-78574cec6113,59380c93-535b-4c23-94f4-f9e6d615f842,"[{'product_id': 13903, 'quantity': 1, 'item_price': 260055}]",OVO,Success,1948,XX2022,10000,2019-08-29T00:52:06.385992Z,-6.15805571977811,106.759213820182,268107
2019-09-07T13:47:53.162570Z,58191,e788ec30-c50e-482b-999e-bc8c8a2eaf07,435f76b8-f617-47ab-a633-74a4055e7d53,"[{'product_id': 27013, 'quantity': 1, 'item_price': 484611}]",OVO,Success,8109,WEEKENDSERU,15000,2019-09-10T06:59:56.014831Z,-7.80537996020451,110.528947824049,491502
2019-09-22T13:37:31.162570Z,58191,58dc1a0d-5aea-4511-b9df-111fa3bf687f,9506e75f-6487-46f9-bb02-c6cff0ccfd5f,"[{'product_id': 57914, 'quantity': 2, 'item_price': 216272}]",OVO,Success,0,,10000,2019-09-27T04:50:46.190305Z,-7.6119525823218,109.954884655813,442544
2019-10-07T13:45:09.162570Z,58191,022221eb-746a-4b99-aa9c-29eef613e398,1d652d50-f086-4555-9552-06d58f7636fa,"[{'product_id': 45764, 'quantity': 1, 'item_price': 176303}]",OVO,Success,0,,0,2019-10-08T16:33:48.182673Z,-8.3286794478709,118.773796683928,176303
2019-10-22T13:57:56.162570Z,58191,713366ba-32d9-40f9-84cc-0f50edfe78c6,172ab5bc-613d-44fa-bcd5-f88fa7b4bbd4,"[{'product_id': 25678, 'quantity': 1, 'item_price': 206685}]",OVO,Success,6418,AZ2022,10000,2019-10-26T09:43:19.833472Z,-2.96748996114947,119.327457784733,210267
2019-11-06T14:16:24.162570Z,58191,b2f6e3a2-2e43-4cb9-8c64-5767543e7851,31983f51-2f12-4c88-a739-5ffe84cc5ef6,"[{'product_id': 55186, 'quantity': 2, 'item_price': 204266}]",OVO,Success,0,,5000,2019-11-08T01:31:06.705802Z,-8.3286794478709,118.773796683928,413532
2019-11-21T14:36:48.162570Z,58191,548e9c2c-ee7e-445c-9500-f688e5113e18,e603883d-18c3-4cc3-b45e-0c0c95e31c22,"[{'product_id': 24394, 'quantity': 1, 'item_price': 417465}]",OVO,Success,4187,BUYMORE,10000,2019-11-25T23:51:59.587508Z,-3.27016251455265,115.21962792791,423278
2019-12-06T14:23:32.162570Z,58191,b180ee6f-2484-4287-8cdd-a091c43bf1e4,e1cf0910-878c-470e-9c53-d60605c41485,"[{'product_id': 12801, 'quantity': 1, 'item_price': 364804}, {'product_id': 40969, 'quantity': 1, 'item_price': 350591}]",Gopay,Success,2653,AZ2022,15000,2019-12-10T04:42:30.856603Z,-6.10209568473908,106.724591753346,727742
2019-12-21T14:28:30.162570Z,58191,cb114403-d30d-4d3e-a4c6-f5132cf1920f,4907a13f-743b-4d94-9701-7bf36118c9d4,"[{'product_id': 8083, 'quantity': 1, 'item_price': 134391}]",OVO,Success,0,,0,2019-12-23T23:32:51.930765Z,-8.3286794478709,118.773796683928,134391
2020-01-05T14:58:51.162570Z,58191,176a68ab-3e3d-4c0c-b56a-52a5f6c23d89,ee0f7daf-a60e-445b-9104-eb122aacb7b3,"[{'product_id': 55184, 'quantity': 1, 'item_price': 191487}]",OVO,Success,0,,10000,2020-01-11T10:44:58.922668Z,-3.09875644444919,114.789190848239,201487
2020-01-20T15:09:47.162570Z,58191,51a956bf-603d-405c-b3be-3374228e28fc,38806908-52a6-4814-b108-98de2033cb62,"[{'product_id': 15530, 'quantity': 4, 'item_price': 93440}]",OVO,Success,0,,10000,2020-01-26T02:24:27.557794Z,-6.10474789006366,106.888926205247,383760
2020-02-04T15:03:25.162570Z,58191,dbae6fc9-415e-4fbd-b817-a1ebcf93a427,2a00163a-1bee-4a81-bd2f-6debbfe6fd3e,"[{'product_id': 37694, 'quantity': 1, 'item_price': 76305}]",OVO,Success,6619,AZ2022,10000,2020-02-06T02:17:55.537911Z,-2.34195390125347,104.439564904488,79686
2020-02-19T15:00:04.162570Z,58191,ec64aba3-527f-47ee-944f-73dd3b791fa4,9dd175cd-9db0-45fe-ab0e-87c0f859ef9f,"[{'product_id': 13971, 'quantity': 1, 'item_price': 110134}, {'product_id': 43502, 'quantity': 1, 'item_price': 199726}, {'product_id': 7498, 'quantity': 1, 'item_price': 213500}, {'product_id': 14026, 'quantity': 1, 'item_price': 368663}]",Gopay,Success,0,,50000,2020-02-24T06:12:45.691011Z,-6.19422485588839,106.95128009824,942023
2020-03-05T15:07:31.162570Z,58191,9982ed33-f600-4127-9754-ed4587aa7e44,89d0ad21-82d1-4d41-b8d2-0ffe07a0d71d,"[{'product_id': 6987, 'quantity': 1, 'item_price': 323467}]",OVO,Success,0,,10000,2020-03-09T22:18:52.656581Z,-1.86921795675379,116.419867828803,333467
2020-03-20T14:52:07.162570Z,58191,65b8563d-08ed-43f9-b942-ef5513fb227f,347833b5-f8a4-4bf4-8348-1539491701f5,"[{'product_id': 58181, 'quantity': 1, 'item_price': 142786}]",OVO,Success,0,,10000,2020-03-25T21:01:45.963821Z,-7.52933187596615,109.152059147818,152786
2020-04-04T14:41:32.162570Z,58191,3debcba0-ca95-488d-b487-7eaf888fb0d4,4339d15a-99f1-4292-9ff4-6fa0981c81e9,"[{'product_id': 54569, 'quantity': 1, 'item_price': 148744}, {'product_id': 18013, 'quantity': 1, 'item_price': 317205}, {'product_id': 54529, 'quantity': 1, 'item_price': 190702}, {'product_id': 11910, 'quantity': 3, 'item_price': 459021}]",OVO,Success,0,,10000,2020-04-10T09:51:36.151132Z,-7.31585351570482,106.882785243478,2043714
2020-04-19T14:09:37.162570Z,58191,1e6ed1c5-5a19-454a-8e4d-181d329e567d,f3c65b72-6294-4a0a-80c1-1a311d39de70,"[{'product_id': 22325, 'quantity': 1, 'item_price': 105487}]",OVO,Success,2804,LIBURDONG,25000,2020-04-21T00:09:30.747812Z,-6.20146741354323,107.250332064245,127683
2020-05-04T13:56:33.162570Z,58191,7a7e76d1-684a-42cc-a6d1-4809fad5005c,33446bd1-30e9-46d0-b297-59c36d9df0b5,"[{'product_id': 5279, 'quantity': 1, 'item_price': 495782}]",OVO,Success,0,,15000,2020-05-06T03:47:31.625875Z,-7.36874148474839,108.280078237691,510782
2020-05-19T13:57:36.162570Z,58191,45f0197c-c622-4a5f-9c4b-b881a196a95f,c6a18a7a-5d27-4591-badf-50313180714a,"[{'product_id': 53132, 'quantity': 1, 'item_price': 257167}]",OVO,Success,0,,10000,2020-05-22T20:33:22.165824Z,-1.02248187454224,116.180065743829,267167
